date,rating,review,product
2015-08,5.0,I'm actually very fond of the Organix Sea Mineral line. I think all of the products smell wonderful and whenever I use the shampoo and conditioner my hair is tamed. I have wavy/frizzy hair and these products definitely helped with smoothing my locks. A little goes a long way with the shampoo and conditioner. ,Sea Mineral Moisture
2015-08,4.0,I love this shampoo! It cleans without stripping and leaves my hair soft and full. Plus I absolutely adore the scent; it reminds me of a conditioner my mom used to use in the 80's.,Sea Mineral Moisture
2015-08,3.0,"Okay so I'm pretty conflicted about this product. I bought this on a whim a little while back and just tried it out tonight. I have the shampoo and conditioner so I figured I'd give it a try. I will say that the experience while washing and conditioning my hair with this stuff was, odd, especially the conditioner. However once my hair was dry it was SUPER soft. It took my nothing to brush my hair out, which was a bonus for me considering I always dread brushing my hair after I was it cause I know it's going to be full of knots. This stuff though left my hair feeling amazing. The only reason I probably won't repurchase this is due to the smell. I obviously smelt it when I bought it and in the bottle it had that &quot;sea type&quot; smell, but it didn't seem too overwhelming. However now that I've washed my hair it's ALL I CAN SMELL. It's a mixture of old lady perfume and salt is the best way I can describe it. The smell is sooo strong that it's almost making me want to rewash my hair with something else. I'm hoping I can look past the smell since this product works wonders for my hair, but so far it's impossible to overlook. ",Sea Mineral Moisture
2014-08,5.0,I haven't written a review in years yet I feel compelled to praise this shampoo.  It has no sulfates or oils so it works perfectly for my fine hair with tape in extensions.  I have hated every other Organix product but love this one.  My hair is moisturized without build up and isn't greasy.  Love.,Sea Mineral Moisture
2014-08,5.0,"=""__ReviewTextReadMoreV2__"" data-enableyoutubepreview=""true"" data-productid=""168224"" data-reviewid=""2746834"" data-text='I absolutely LOVE this shampoo. It is advertised as being able to ""Quench dry, damaged hair with this nutrient rich blend of hydrating sea minerals along with healing green algae to wrap split ends in repairing moisture, while supercharged sea kelp transforms dry, brittle hair into soft supple perfection."" It lives up to its promise! It does wonders on my frizzy, wavy, dry hair. It leaves my hair moisturized and clean. The scent is very strong but I personally enjoy it. '>I absolutely LOVE this shampoo. It is advertised as being able to ""Quench dry, damaged hair with this nutrient rich blend of hydrating sea minerals along with healing green algae to wrap split ends...</div",Sea Mineral Moisture
2014-08,2.0,"This is a good quality shampoo. Unfortunately, I couldn't get past the fact that it smells like dirty pool water. ",Sea Mineral Moisture
2014-08,5.0,"so happy i bought this stuff! i have damaged, dyed, naturally wavy, thick, long hair. this shampoo and conditioner is officially my holy grail drug store shampoo. rich lather, makes my hair soft and bouncy.
the only thing that took some getting used to was the smell. i didnt know if i liked it at first but it smells kinda nice. like a spa treatment. also the bottle is pretty but sucks in the shower environment.",Sea Mineral Moisture
2014-08,5.0,"I absolutely adore this shampoo........it gives me volume and freshness and at the same time moisturizes really well......i can feel a difference when i don't use this shampoo.........specially now in Nov, the change of the weather can really dry out my scalp and hair alot........but this year they are fine thanks to this.........the only only thing that i do not like about this shampoo is the scent.....i really don't like it.......but hey what can i do......",Sea Mineral Moisture
2014-08,5.0,"I have fine dry damaged curly hair that I straighten regularly. I loved this shampoo, it didn't dry out my hair or weigh it down. Made it manageable, shiny , soft and cleansed well without stripping it. I Will try the masque next...... The smell is very spa like, very fresh and crisp. I also like the shimmering spray from this line on dry hair to add softness and shine. ",Sea Mineral Moisture
2014-08,5.0,"I had very dry, frizzy ends and an oily scalp. I figured moisturizing would be the best way to go to remedy this so when I found that Organix had a new product I decided to try it. I've previously used Organix products and really liked them and this was no disappointment. I LOVE this product! After one use I noticed a big difference. It reduced the oil on my scalp and moisturized the ends and reduced frizz all around. It's such a good product and I'm definitely keeping this in my back pocket.",Sea Mineral Moisture
2014-08,5.0,"I absolutely love this stuff. I dye my hair every 8 weeks and my hair is naturally frizzy and wavy. This shampoo and conditioner combo makes my hair feel so soft and wonderful. It gives my hair so much body and life! A+, 10/10 would recommend this!! :) ",Sea Mineral Moisture
2014-08,4.0,"Hair: wavy, frizzy, dyed frequently, a bit dry. I was hesistant when I first bought the product because there are so many mixed reviews, and the it's quite expensive for something that wouldn't work perfectly. I bought it along with the Sea Mineral Moisture Conditioner and during my first week, I was scared that the negative reviews were correct. I thought my hairs felt weird and dry. However, since the product is quite expensive, I decided to continue using it until I finish the bottles. I am now on the third week and I couldn't be happier!!!! The product is actually working. My soft waves are a lot tamer and now I can go out without having to flat iron my hair. It's soft and smooth and my friends say it looks healthier!!! Definitely buying this product again. ",Sea Mineral Moisture
2014-08,1.0,I love the tea tree version of this brand but this one made my hair tangled and dry. ,Sea Mineral Moisture
2014-08,5.0,"Oh my god I'm sooooo happy with this entire line !! The shampoo smells to me exactly as the bottle describes !! Salty beachy.. Minerals !! Haha it leaves my hair smelling good all day I get components on what perfume I'm wearing ! I'm a flight attendant so for me, I need something moisturizing while away .. I always get really dry skin and I needed something for my hair as well while flying makes anyone's hair and skin dry and WOW I've tried products all over the world and NOTHING like this ! I bought it because of the description and mainly the packaging ! But what's inside this stuff is liquid gold ! The conditioner is amazing too ! It's funny because I tried the macadamia oil line from Organix and hated it !! But this stuff is different so I bought the entire line and I'm so happy my hair is extremely silky, shiny and smells great all day! I don't use heat on my hair so when I let it air dry after washing (as I normally do) with this stuff, I immediately noticed a difference !! 5 lipsticks !! Way to go Organix ! &lt;3",Sea Mineral Moisture
2014-08,2.0,"I am hoping that if I keep giving this a try, I can love it as much as the other reviewers do.  As of this review, I will say to its benefit, my hair turns out nice usually when I use it.  However, every other part of this, I don't like.  I found myself cringing when it was time to wash my hair with this. Why do I dread it so much?  Here is why (FYI, I have fine &amp; wavy to curly  hair):

Scent - At first I told myself it was &quot;fresh&quot; but then when I was using it, all I could think of was the reviewer who compared the scent to industrial bathroom cleaner...and the more I used it, the more that is exactly what it smelled like to me.

Washing with it - I have used tons of sulfate free shampoos, so it isn't just that....I know how to make sulfate free stuff work. This stuff just had no viscosity.  It would not &quot;work&quot; into my hair or leave the crown feeling clean.  It didn't even get the one tangled dirty spot I will always get to loosen.  And because the poor viscosity it tore out/ caused hair to break so much more because I had to work so hard to get it all around my head to clean.  When I rinsed this out, I always needed to rely on conditioner to untangle that spot that gets tangled....it was literally matted up like a fur ball.

Next day hair - I found my hair getting oilier faster than usual at the scalp when  I used this.  So getting second or third day  hair was very hard.

So if I figure out a way to love this stuff (and I want to because it is dirt cheap), I will update and change.  Right now I prefer the GVP generic for Biolage Color Care (old version), L'Anza Healing Moisture or AG Smooth or Colour Savour.",Sea Mineral Moisture
2014-08,5.0,"Ive tried almost all the Organix shampoos and conditioners. This is my fave :)
It leaves my thick coarse hair actually smooth and super soft. I have to admit, the best thing I like is the fact that the smell lasts the next day. And when I shower my whole bathroom smells like a beach.


10 out of 10!",Sea Mineral Moisture
2014-08,4.0,"At last, a worthy replacement for my much-lamented John Frieda Cool Dip shampoo! I ran across this in the drugstore the other day, quite by accident, and bought it strictly for its fragrance and pretty turquoise bottle. Turns out to be a really nice shampoo- pearly aqua color, nice silky texture, lathers well, and leaves my mid-back length, slightly wavy, colored hair clean, soft and smelling great. I haven't tried any of the other products in this range, but just ordered a bunch online- to be reviewed in the future. I did not care for any of the 3 OGX shampoos I've tried, so this was a pleasant surprise. ",Sea Mineral Moisture
2014-08,5.0,I've tried many of the shampoos in the Organix line. The sea mineral works the best for my hair in conjunction with the awapuhi conditioner. This combination provides just the right amount of moisture to my hair to lay the foundation for daily blow drying.,Sea Mineral Moisture
2014-08,5.0,"I have very damaged hair because I had gotten it bleached and nothing seemed to help my dry hair. It was so rough and not soft. I tried this product because I read a lot of good reviews so why not give it a try? I really love this shampoo and conditioner, this shampoo has not only made it softer it actually made it shiny to. On the bottle it says it heals split ends, to be honest it has helped my split ends but it didn't exactly heal them. The first day I tried this shampoo and conditioner I was disappointed.  My hair wasn't very soft, but on the 4 to 5th wash my hair became so soft. This shampoo really cleans the hair to. People do not like the smell for some reason, I think it smells like mtn. Dew. Overall I love this product and will continue to use it after I finish the bottle.",Sea Mineral Moisture
2014-08,4.0,"I honestly bought this product because I love trying out Organix products but I don't regret buying it. I always smell their products before i buy it and this one smells interesting. It has a really strong salty smell (hence the sea mineral) but it usually goes away after a day or two of using it and that's the thing i love the most about this product. The first time i use it i went 3 days without washing my hair which is crazy! I have straight, thing, relatively oily hair and this made my hair feel so soft and it kept the oil away for 3 days! i would definitely recommend this product to someone who wants to go as long as possible without washing their hair! Although this was a good buy I wouldn't buy it again because of the smell. Next I'm onto their new coconut water Shampoo!",Sea Mineral Moisture
2014-08,5.0,"I was looking for a new shampoo for my highlighted straight hair and tried sea mineral from Organix.  I was using the Cherry Blossom and was getting tired the scent but I was happy with that one and I just wanted a change and a bit more conditioning.  Honestly, the sea mineral formula is the best one and my favorite shampoo.  The fragrance is fabulous and fresh.  It is not floral but fresh and almost herbal, the way I want a shampoo to smell.  It leaves my hair soft and manageable and keeps it shiny.  It is inexpensive compared to shampoos that perform this way and it is sulfate free keeping my hair in good condition.",Sea Mineral Moisture
2014-08,5.0,"HG for my dry, aging and wavy hair. Just the right amount of cleansing and moisture. Makes my scalp feel good too (less itchy).",Sea Mineral Moisture
2014-08,4.0,"Love, love, love this shampoo! I have collarbone length wavy hair and this shampoo makes the most of my natural texture without having to add in a bunch of other products to keep it frizz-free. I can just let my hair air dry and I get lots of volume and wave which is wonderful. I love that this smells like the beach and keeps my hair in great shape all while making my hair routine a lot shorter. It foams up easily and rinses clean and doesn't leave residue - a problem I've had with other sulfate-free shampoos. I haven't always had the best of luck with Organix shampoos, but this one is a keeper!",Sea Mineral Moisture
2013-08,5.0,"It's a nice product for dry over-processed straw hair. I went from dyed black to blonde, which can often be a death sentence to hair. The shampoo and conditioner really saved the day. In about a week my hair was back to a good condition. 
The scent is also a nice change from the super flowery perfumed hair products. As much as I liked it, there are other Organyx products (like the Coconut Macadamia nut) that I prefer. 

",Sea Mineral Moisture
2013-08,5.0,"Love it! It has a nice creamy lather and actually feels kind of luxurious! It gets my hair clean without stripping it or leaving any tacky residue behind. I pair it with the matching conditioner and also have the moisture surge deep conditioner from this line and love them as well. It leaves my hair clean, hydrated, and weightless. This line literally makes my hair feel fluffy and voluminous. I'm not sure if it would be moisturizing enough for anyone with extremely dry hair, but it's the perfect amount of moisture for my color treated / dry hair. After I use these products in the shower, I use the Organix Moroccan Argan Penetrating Oil on my towel dried hair then blow dry and my hair comes out weightless and silky every time.. Highly recommend! (For anyone with my hair type, I also really enjoy the Awapuhi Ginger and Moroccan Argan Oil shampoo / conditioners from this brand!) ",Sea Mineral Moisture
2013-08,5.0,"Okay, so I have used Head and Shoulders Shampoo for years, because I have a itchy flaky scalp with oily hair. I always try other shampoos though because I am board with the H.S. shampoo. I normally try ones with tee tree, and any other high end shampoos to see if it will work with my hair and scalp, but nope I always have to go back to plain H.S. 
I was at CVS looking for some...shampoo, and after recently buying the Organix Moroccan Argan Oil conditioner I was going to try the shampoo too. Well I saw that they had this new Sea Mineral shampoo and loved the smell, and decided to buy it. Well I am soooo glad I did! This is my new HG shampoo!  I have been using it for a month now, and my hair has never looked better! After one wash without conditioner my long wavy hair was sooo unbelievably soft, bouncy, weightless, and shiny! My hair after any shampoo has never felt or looked this good! Its like when you go to the salon for a good cut, that kind of look and feel! I had just recently started using conditioner because my ends were starting to look dry from using sea salt sprays this shampoo took care of that problem! I made my sister try this and she has verrrrrry very super duper thick coarse curly dry hair and she loves it. She doesn't like anything! I know everyones different, but if you have been looking to buy this....Do it! Its cheap and IMHO definitely worth a try. 
It's perfect for any hair type it seems! Thank goodness I no longer have to use Head and Shoulders anymore! 
",Sea Mineral Moisture
2013-08,4.0,okay tryed this a few times and everytime my hair has come out soft and feels healthy. it moisturized good id recommend it to anyone for sure . however the smell is lk you went swimming in the ocean and never washed ur hair after ...smells to much like a salt water beach and more me i love the beach but i want to smell clean not like seaweed so i wouldnt buy it agian only because of the smell but if you can stand the smell i would say try it because it does work great! i love organix but im going to try a different shampoo and condtioner by them next ! ,Sea Mineral Moisture
2013-08,5.0,"This shampoo and the corresponding conditioner are amazing. I've been using the Organix Argan original and Argan Creme lines for about 6 months and decided to give this one go. Good lord, my hair looks amazing. My overall experience with Organix has left my hair super soft and shiny, but the Sea Mineral really enhanced my naturally wavy hair. Most shampoos weigh my hair down and get rid of my natural wave, but I look like a beach goddess after using this. My waves are smooth, defined, bouncy and flowy. The smell is pleasant and lingers on my hair after washing. Will definitely re-purchase. All my wavy-haired girls, definitely give this a try! ",Sea Mineral Moisture
2013-08,5.0,"So I tried this Organix NEW shampoo. And I have to say compared to another Organix one I was using... I LOVE IT. I was about to give up on Organix and find another organic brand of shampoo because these keep my forehead from breaking out but they were just... okay for my hair and my hair was starting to dry out and just look thick and dull.

One use of this on my scalp and the Kukui conditioner on my ends and the next morning my hair was SHINY and SOFT. Love it even if the smell is not as good as the others it is sooo worth it. I will update this after I finish the bottle to see if there is any residue or long term affects. But for right now... my HG Shampoo!!

EDIT: Hair is still BEAUTIFUL after finishing the bottles or even more so. Still my HG shampoo and Kukui is HG conditioner. Hair just keeps staying shiny and healthy. FINALLY. I was getting damn tired of going through Organix Shampoos, this was only thing that saved me from giving up on the brand entirely.",Sea Mineral Moisture
2017-08,4.0,"I like how OGX has instructions on how to use, but out of the 5 listed (4 for hair and 1 for body), the last one has worked the best for me:
5. On Body: Apply to dry skin (in or out of shower), massage in thoroughly. For best results, use on damp skin immediately after you shower.

This makes my skin really smooth, especially to the dry area around the elbows. 
I either dry brush pre-shower and then massage this oil after shower, or I massage in this oil after shower then dry brush. It absorbs well and I alternate it with Cetaphil body lotion.
I rated this 4 out 5 because for the price, it works much better than other more popular pricey brand out there (i.e. I bought The Body Shop Wild Argan Oil after this one finishes - it doesn't work as good and it comes in a terrible spray plastic bottle though it smells nice.)

The only reason I wouldn't buy it again is because I want to try other body oil products and I don't really like the smell of this one. It's not a bad smell, just not sure how to describe it. Plus, I was looking for something to treat my hair. Though so far nothing has managed to make my hair smooth and shiny/silky the way coconut oil (raw, virgin, organic) does.",Hydrate & Repair Argan Oil of Morocco Miracle-In-Shower Oil
2017-08,4.0,"So far I've tried the keratin, argan, coconut and this one as a styling product.

By far, this takes frizz and flyaways for me. Make the hair super soft however for curls (my hair was permed) it doesn't really retain bounce or define curls. It's males my hair more sleek, and limp somewhat. For me that's fine as I have volumnous hair anyway.

I'm impartial to the scent, preferring the keratin/argan range but it does it job. Upside it's great as a light mister before I leave the home, sleek, controllable super soft hair. Downside, scent is so-so, used often, I need to wash more often too as scalp gets greasy faster. 

Am definitely repurchasing once stocks come in because it works much better than their oils as a styling product for me.",Sea Mineral Moisture Weightless Replenishing Spray
2016-08,2.0,"I wanted to love this but ... it's mostly a swing and a miss for my fine, straight hair. 

Pros: Great smell. Very beachy but not overpowering or cloying
It does provide some light moisturizing, but won't help you if you have truly dry hair. 
Makes hair feel nice and soft. 

Cons: It's sorta greasy -- when I apply it and run my fingers through my hair they come out so slippery I have to wash my hands for quite some time afterward. 
It moisturizes, but you have to be REALLY careful not to put even one drop too much on or your hair will go from &quot;shiny and soft&quot; to &quot;grease slick&quot; in a heartbeat. 
For the price, it does not perform nearly as well as similar brands. 


",Sea Mineral Moisture Weightless Replenishing Spray
2015-08,5.0,"I love this product. I have wavy hair that gets dry at the ends, and this stuff makes it super soft.     It feels light and makes my hair very shiny. It's a very fine mist that goes on dry, not wet / oily.
When I first used it, I thought my hair might have looked the tiniest bit piecey, like when it starts to get oily - but I brushed it through (first with a detangling brush and again with a boar brush, and my hair completely soaked it up. I use this a couple of times a day now and haven't had the same issue since. 
I put in a few spritzes while my hair is damp, and a bunch more when it's dry (concentrating most of the sprays at the ends, but then one or two overtop of my whole head, then finger comb it through, followed by a light brushing if needed). 
I love the smell too. I know a few people weren't too happy with the scent but I think it's very pleasant. My partner told me, &quot;oh wow, your hair smells amazing! what is that? you smell like a mermaid!&quot;
The price isn't terrible, but it's up there - $8.99 CAD in my area, but I think it's worth it.  Just days after I bought it (along with the shampoo and conditioner which I highly recommend as well) I found out that all OGX products are on sale at my pharmacy for $3 less than the usual price, so I'm going back to stock up while they're on sale!",Sea Mineral Moisture Weightless Replenishing Spray
2015-08,4.0,"I bought this to add some shine to my hair not really to moisturize, I use leave in conditioners for that. This does add shine, I don't spray it directly into my hair instead I spray it into my hands a couple times them smooth it over my hair (after it's dried/styled). I adore the scent, I wish they had a body mist in the same scent. This isn't something that makes a huge difference in my hair but for a bit of shine and a wonderful scent it's a great product to have handy. Would repurchase. ",Sea Mineral Moisture Weightless Replenishing Spray
2015-08,1.0,the smell is awful. i dont know how people say its great? worst product i have ever put in my hair. the smell gives me a headache. i end up sneezing all day too. it makes my hair look greasy too. i hate this prodcut. worst 15$ ever spent. ,Sea Mineral Moisture Weightless Replenishing Spray
2014-08,3.0,"I love the smell of this product, but it doesnt really do anything for my hair. At this price ($15+ in Australia) it's not worth it.",Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,"This sea mineral spray is divine. I love it. It smells great and leaves my hair silky smooth. It doesn't always tame fly aways though. This isn't a heavy product and it is great for anyone who doesn't like using lots of hair products. I have long hair and usually this is all I put in it and my hair looks shiny and healthy.  I love Organix coconut oil and water too. I love that the smell lasts ( smells like the sea or what I think a mermaid would smell like :) The price is very reasonable. It is under $10 USD. The price will vary though depending on where it is purchased. Walmart and Target are the cheapest. CVS, Walgreens, and ULTA are a few dollars more. ",Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,"I am obsessed !!! I was looking for a product to bring that salon style shine, and this product worked it's magic. After I styled my kinda frizzy and wavy hair (straighten, no blow dry), I sprayed this product and brushed it through. My hair was so silky and shiny, and it fantastic. It truly is an amazing product and I look forward to trying other products from Organix. ",Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,I love this stuff! I wish it didn't cost so much for such a tiny bottle...but it does smell great and work great! I can spray my hair up to 10 spritzes or so without any greasy look...I don't like the shine products that just cause a greasy look....I will definitely be buying this again....and I plan to give the other Organix shine sprays a try too. ,Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,"I use this with the shampoo , conditioner, and moisture surge mask and omg ... I have to say I love this line ! I'll will continue to use it for a long long time ! The only issue I have is the price when It's not on sale it can be pricey for the entire line .. ",Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,"Makes my dry fine hair soft and shiny I tried it on both dry and wet hair, it's weightless. I prefer to use it on dry hair thou, I get better results in terms of shine. It doesn't add much moisture thou if it did it would be perfect, still great for shine and a great price too. Smells amazing, like the ocean, very spa like.",Sea Mineral Moisture Weightless Replenishing Spray
2014-08,5.0,"I use this spray in conjunction with the matching shampoo and conditioner. It keeps my hair so shiny and smooth, with no oily look. It really is completely weightless. Best part is it can be used on both damp and dry hair. I spray it in my towel dried hair, then blow or air dry, then spray again for a finishing touch. Smells like the ocean!",Sea Mineral Moisture Weightless Replenishing Spray
2017-08,2.0,"you can truly buy this cheaper at Wal-Mart than anywhere else I have seen. for the price it is there, i consider this to be fairly priced because it's not a normal drugstore conditioner. it has better ingredients and the packaging is recycled. it also isn't tested on animals. the packaging is very posh and as I mentioned recycled so I greatly enjoyed it. the product itself was not good, but not the worst. the smell is amazing and tropical. my curls weren't greatly impacted in comparison with the other 2 conditioners I've tried recently, which were the bed head red bottle reconstructing one and organix sea mineral moisture. i only used this in conjunction with the shampoo, so I can't speak as to how it performs with other shampoos. this made my hair the shiniest it has ever been, but also dried my hair out a bit by the end of the bottle. I will not be repurchasing and since it is not one of my favorites i wouldn't recommend it. I would recommend people try another coinsirioner from this brand  ",Quenching Coconut Curls Conditioner
2017-08,2.0,"This conditioner just did not work for me at all.  I have 3b curls, below shoulder length, very thick, coarse, wiry hair.  There just wasn't enough moisturization and there was almost no curl definition.  It left my hair feeling soft, but that's only because it was a big, floofy, frizzy cloud of fuzz.  That's not surprising, since dimethicone is the third ingredient, coconut oil fifth, and lemon oil  and orange extract are seventh and eighth.  I don't even get why citrus extracts would be included in a &quot;moisturizing&quot; conditioner,, since those strip your hair.

I've seen a lot of mixed reviews of Organix products.  I think I'll leave this line alone.",Quenching Coconut Curls Conditioner
2017-08,5.0,"Love this conditioner!  My hair is very long, dry and damaged...this works wonderfully to soften and detangle.  ",Quenching Coconut Curls Conditioner
2016-08,1.0,I seem to be the only one that didn't like this! Made my hair VERY staticy and left it flat and frizzy. It smells really good but that just won't cut it for me as my hair is very fine and heat-damaged. Will not repurchase this or any other OGX product after several bad experiences. ,Quenching Coconut Curls Conditioner
2016-08,5.0,"I was super skeptical of this actually enhancing my wavy hair to curls but it actually did ( not a lot but a little ) if it wasn't so pricey for a small bottle (about 8 bucks in Canada) I would buy this more often, but for now I'm gonna use this sparingly and repurchase only when I'm feeling like i need some extra pampering ! ",Quenching Coconut Curls Conditioner
2016-08,5.0,"After i shampooed my hair i used this conditioner, it is lightweight and has a creamy texture to it. I smoothed the product onto my hair and then i used my tangle tease brush to comb through all the knots with ease. But on the downside the smell was again very over powering!! Once i dried my hair it felt smooth and frizz free. Not sure if i would buy again because of the smell and price. Very expensive product and i also use this sparingly. ",Quenching Coconut Curls Conditioner
2016-08,4.0,"Similar review to the shampoo, the bottle is not my favorite but the product is good.  I don't mind that the conditioner feels somewhat lighter than the shampoo.  If I was looking for an intense conditioner I'd do a treatment or leave-in product anyway.  Like the shampoo, the conditioner smells wonderful and it does a nice job on the hair.  Very comparable to other conditioners, nothing really standing this out form the others but equally as good.  The draw for me is purely the scent.  Love coconut!  Anything to remind me of tropical vacations is a good thing!  Labelling this with &quot;curls&quot; is silly, I don't feel like my waves/curls are enhanced, but they aren't diminished either.",Quenching Coconut Curls Conditioner
2015-08,5.0,"Yasssssssss loooove thiiissss!!! My super straight coarse hair is finally turning on me after the latest session of highlighting (it's my 4th time highlighting my hair within the last three years) and the texture has turned dry and straw-like. I wanted something cheap, ultra moisturizing and most importantly cruelty free -- this conditioner meets all of my requirements. You can feel just how soft your hair starts to become as soon as you apply this to your hair. It's also really emollient so even a small amount is very easy to distribute throughout your strands. Scent is a citrusy coconut so it's not too cloying/sweet but it also doesn't really last in your hair. Would definitely repurchase again! ",Quenching Coconut Curls Conditioner
2015-08,5.0,"I got this and the matching shampoo last year when they came out and I love it!!!!

I have naturally spiral curly hair 3b mixed with 3a &amp; 3c's   This smells so good &amp; tropical!! This conditioner IMO is a medium consistency but it works like a deep conditioner!!!!! I highly rec this if you have naturally curly hair.(the slip is great!!)

",Quenching Coconut Curls Conditioner
2017-08,2.0,"I heard a lot of good things about this, but it did nothing for my hair.",Curling Perfection Defining Cream
2016-08,1.0,"This was a big NO for my 3a/3b hair! it barely gave any definition. It controlled frizz nicely, and even gave it a nice wave but definitely did not give me the definition i see with other products. Try the coconut curls styling milk instead, it works better. The smell of the curl perfection cream was nice though, alot better than the coconut curls line!",Curling Perfection Defining Cream
2014-08,5.0,HG curl cream. Softens and defines without weighing down. Lovely.,Curling Perfection Defining Cream
2013-08,5.0,"I'm really impressed with this stuff! I have wavy/curly hair that turns into frizzy, flyaway city if it even looks humid outside, so it's hard for me to find curling products I really like. The way I would describe my waves is crazy and disorganized-waves and curls going every which way, and I often have to take a straightener to them to calm them down and look acceptable. I put the cream on after I showered and scrunched lightly at the ends. My hair is maybe a few inches past my shoulder blades and I only needed a dime-sized amount. I immediately noticed the curls in my hair looked better as it started to dry. Because I wasn't styling it, my hair dried on its own, in its own sections and some of those sections were so beautifully curled, you would have thought I used a curling iron. My curls were soft and &quot;organized&quot; so to say and I was so happy. I did flip my hair upside down to apply it, so the bottom layers were more curly than the top, so I have to remember that. Even after sleeping on it, my curls were still manageable the next day. The scent is very pleasant, but not overpowering at all. I tend to get an oily scalp very fast, but this didn't leave my hair greasy or crunchy at all! Humidity protection could have been slightly better, but I'm currently in the middle of a scorching heat wave with high humidity in my area, so great looking hair is hopeless for everyone. Nothing that pairing the cream with a good leave-in conditioner can't fix (I absolutely SWEAR by healthy sexy hair tri-wheat leave-in). And the heat/UV protection is a great plus! I'll definitely be buying this again. ",Curling Perfection Defining Cream
2013-08,5.0,"Wow, I'm really impressed with this curl cream. Smells incredible; slighty beachy, slightly oceany. The scent lingers in my hair, but it's quite soft. I doesn't interfere with any of my perfumes. I can't imagine anyone not being able to use this because their hair was scented too strongly.  This stuff is fabulous. I have tried so many curl creams - I actually have a shopping bag full of unloved creams but this one is excellent.  Doesn't leave my hair crunchy, nor does it feel sticky, even in humid weather. Doesn't leave my fine hair greasy either. I love that it creates soft waves, even encourages curls, instead of weighing them down. Gives so much body and leaves my hair semi-matte (not too shiny, which I prefer). It has the perfect amount of hold. Small amount is needed (nickel). I finish off with a couple of sprays of Organix Sea Spray (will write a separate review) and my hair is soft, smooth and moisturized. My hair isn't frizzy, thankfully, so I can't attest to how well it controls frizz. The packing is brilliant. Easy to use squeeze bottle. Can't beat the price. Hands down, best drug store styling cream for us curlies and I see no reason for shelling out extra cash for something high end. Makes my hair so curly! LOVE.",Curling Perfection Defining Cream
2012-08,5.0,"If this is for the Moroccan argan oil curling cream, this product is great! I love literally everything about it. It curls BEAUTIFULLY. I wasn't expecting to like this product as much as I did, but it was a really good price -- about $8.99 at CVS, where I knew I could return it for my money back if I didn't like it, for a 6-oz bottle. First of all, it is thicker than I expected it to be, almost like some of the products in Aveda's Dry Remedy line. It's definitely not &quot;sticky,&quot; but it's almost more &quot;honey-like,&quot; like imagine if you took a regular styling cream and put corn starch in it. Personally, I like this about it. It seems to absorb water (I find it works best when my hair is a little more damp than normal, like if I don't leave it in a towel quite as long as I would for other styling products) and the curls it produces are beautiful, tightly-wound spirals; they have structure and hold. My hair is both fine and curly, so it's difficult for me to find a product that will really tighten up my naturally soft and loose curl. This one does it! Also, it does NOT make my hair feel sticky or crunchy -- it feels every bit as soft and natural as I want it to be. So in short, it makes my hair tightly curled and beautiful, shiny, soft, natural-feeling, and it also makes my hair feel (and look) thicker. There really isn't much of a fragrance to this product - there is somewhat of a very faint fragrance in the bottle, but it is so light that I can barely even smell it. By the time I've worked it into my hair completely, the fragrance is gone (and what little scent is there is pleasant and mild). Finally, the packaging is really adorable -- I love the turquoise color, the simple shape, and the size. It looks very attractive on my dresser, especially considering it came from a drugstore. And the packaging is very easy to work with. I will keep repurchasing this over and over again! Definite HG :)",Curling Perfection Defining Cream
2012-08,4.0,Bought this ons sale at walmart for about 5 or 6$.  First Organix roduct I've used and I love it.  I use a leave in conditionare (big sexy hair) and just this creame and nothing else.  I like how it doesnt have a crunchy feeling.,Curling Perfection Defining Cream
2012-08,4.0,"=""__ReviewTextReadMoreV2__"" data-enableyoutubepreview=""true"" data-productid=""154013"" data-reviewid=""2354000"" data-text='This cream really works well in my curly hair.  I love that it gives definition without making my hair ""crunchy.""  My hair still moves freely.  And this stuff smells SO GOOD.  I think this is going to be my new go-to hair product.   '>This cream really works well in my curly hair.  I love that it gives definition without making my hair ""crunchy.""  My hair still moves freely.  And this stuff smells SO GOOD.  I think this is going...</div",Curling Perfection Defining Cream
2012-08,4.0,If I use this on my hair while wet it doesn't do much... Using it on my dry hair though as a quick fix is great. The only reason I wouldn't buy it again is because I'm still testing out other products.,Curling Perfection Defining Cream
2012-08,2.0,"I got this on sale for a few dollars off of the regular price. I purchased this on the same day I got the Organix Macadamia Oil conditioner and shampoo, both of which my hair loves very much. I have very curly hair, so I wanted to try this cream to see if it helped combat frizz and define my curls. I have used this a few different times, and I am not impressed at all. It doesn't do much for my hair. It doesn't define curls, or keep them together. The only plus, and the reason I gave it 2 stars is the smell. It smells really nice, and reminds me of the original Pantene shampoo/conditioner. However, there are better curling creams out there.",Curling Perfection Defining Cream
